COMMON_NAME;Molecule (RDKit Mol) (Fingerprint) (Bin);Atom count;Bond count;SlogP;SMR;TPSA;ExactMW;NumLipinskiHBA;NumLipinskiHBD;NumRotatableBonds;NumHBA;NumAmideBonds;NumHeteroAtoms;NumUnspecifiedStereocenters;NumRings;NumAromaticCarbocycles;NumSaturatedCarbocycles
Altretamine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000101000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000;15;15;0.0696000000000001;62.80800000000004;48.39;210.15929457599998;6;0;3;6;0;6;0;1;0;0
Sotalol;0000000000000000010000000000000000000000000000000000000000000000000100000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000001000000000000010000000000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000010000000000100000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000100000100000000100100000000000000000000000000000000000000000000000000000010000000000000000000100000000000000001000000000000000000100000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000010010;18;18;1.0895000000000001;73.00700000000003;78.42999999999999;272.1194635;5;3;6;4;0;6;1;1;1;0
Buspirone;0000001000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000100000000000000000000000000000000100000100000000000000000000000000000000000001000000100000000000000001000000000000000000000000001000000000000010000000000000000100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100100000100000010000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010101000000010100000000000000000100000000000000000000100000000000000000000000000001000000000000000000000100100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010001000000000000000000000000000000000000100000100000000010000000000000000000000000001000000000000000000000000000000010000;28;31;2.0881999999999987;106.77400000000006;69.64000000000001;385.24777523200004;7;0;6;6;2;7;0;4;0;1
Miglitol;0000100000010000000000000110001000000000000000000000000000000000000000000000000000000000100000000100000000000001000000000000100000000000000000000000000000000000000000000000001000000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000010000000000000001000000000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000;14;14;-3.262099999999996;47.55300000000003;104.39;207.110672644;6;5;3;6;0;6;0;1;0;0
Fosinopril;0000100000000010000000000000000000000000000001000000100000000000000000000000000000001000100000000100000000000000000000000000010000100100100000001000000000000000000000000000001001000000000000000000000000000000000000001000000000000100000000000000000000000000000000100000000000100000000010000000010001000000000100000000000000000000101000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000010000000000000001001000000100000000000000010000000000000000010000000001000000000000000000000000000000000000000000001000000000100000001000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000000100000100000000000000000000000000000000000000000000000000000010000001000000000010000001000000010000000000000000000000010100000000000000000000001000000000000000000000000001000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000010100000000000000000001010000001000000010001000000100000000010110;39;41;6.121300000000007;150.63329999999982;110.21000000000001;563.301189442;8;1;14;6;1;9;0;3;1;1
Cefotaxime;0000101000000001000000000110000000000000000000000000000000001000000000000000000000000001100000000100000000000000000000000000010000100000000001000000000100100000000010001000001001000010000000001000000000000000000000001000000000000001000000000000000000000000000001000000001000000010000000000000000000100000000000000000000000000100100000000000000000001000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010001000000000000000000010000001000000000000000000000000000000010000000000000100000000000001000000000000000100000010100000000000001000000000000000000100000000101000000001000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000001000000000000001000010110001000000000000000000000000000000000000000001000000000000000000000000000000000001001000000000000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000001000000000000000000000100000100000;31;33;-0.6224999999999992;106.38990000000003;173.51;455.056939884;12;4;7;11;2;14;0;3;0;0
Entacapone;0000000000000011000000000000000000000000000001000000000000000000000000000000000000001000000100000000000000000000000000000000000000100000000000100000100000000000000000000000001000000000110000000000000000000001000000001000100000000000010000000000000000000000000000000000001000000000000000010000000000000100000110001000000000000000010000000000000000000100000000000000000000000100000000000000100000000000000000000000000000000000000000000000000010000100000000000000000000010000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000101000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000010000000000100000000000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000010000000000000000000001000000000000000000000000000000000;22;22;1.7813799999999995;77.94400000000003;127.69999999999999;305.10117058000003;8;2;5;6;1;8;0;1;1;0
Zidovudine;0000100000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000100000000000000000000000000001100000000000000000000000100000000000000000000001000000000000000000000000000000000010000001000000000001000000000000000000000000000000000000100000001000000000100000000000000100010000000000000000000000100000000000000000000000000000000000000000100000100000000000000000000000000000000000000010000100000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000000000100000000000000000010000010000000000000100000000000000000000000000000000000000000000000100000000010000000000100000000000000000000000000000000000000000100000000010000000000000000000000000000000000010000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000001000100000100000000000000000000000000000000000000000000001000000001000000000000000000010000;19;20;-0.19628;64.60650000000003;133.08;267.096753896;9;2;3;6;0;9;0;2;0;0
Darifenacin;0000100000000000000000000000001000000000000000000000000000000000000000000100000000000000100000000100000000000000000000000000000000100000000001100000100000100000000000000000001000000000000000000000000000000000000000001000000000000000000000000001000001000000100000000000000000000000000010000000010001000000010001000000000000000000000000000000000100000000000000000000000100000100000000000000000000000000000000001000100000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000011000100000000000000000000000000000000100000000000000000000000000000000000000100000010000000010000000000000000000000000000000000000000000000000000000000000001000000000000000001100000100000000000000000000000000000000000010000000000000000000000000001000000100000000000000000010010001000000000100000000000000000000000100000001000000010000000000000000000000000000000000000000000000000000100000000000;32;36;3.957500000000003;126.75040000000003;55.56;426.2307282;4;2;7;3;1;4;0;5;3;0
Oxycodone;0000100000000000000000000100000000000000000000000000000000000000000100000000010000010000100000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000000000001100000000000000000000010000000000000000000000000000000001000000000000110000000001000000000001000000000000000000100000000000010000000000000000000000000100000110000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000100000001000000000000000000001000000000000100100000000000000000000000000000000000000001001001000000000000001000000000000000001000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000001000000010000000010000000000000000000000000011000000000000100000000000010000000000000000000000000000001001000000000000000001000000000000000;23;27;1.0481999999999996;83.01780000000004;59;315.147058152;5;1;1;5;0;5;0;5;1;1
Phenindione;0000100000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100010000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000;17;19;2.849400000000001;64.28600000000003;34.14;222.06807956;2;0;1;2;0;2;0;3;2;0
Flutamide;0000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000000000000000000000000010000000000100000000000000000100000000000000000000000001000001000010000000000000000000000000000101000000000000001000000000000000000000000000000000000001000000000000000001000000001000000000110000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000011000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000010000000000001000001000000000000000000000000000000000000100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010;19;19;3.2081000000000017;61.56610000000003;72.24;276.07217687200006;5;1;3;3;1;8;0;1;1;0
Tolmetin;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000010100000100100000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000010000000000000000000000000000000000000000000000010000000000000000000000001000000000000100100000000000100000000000000000000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000010000100000000000000000000000000000010010000000000000000000000100000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000000000100000000000000000000000000000000000000000000001000000000000000000000001000000000;19;20;2.1916200000000003;71.36430000000003;59.3;257.10519334;4;1;4;3;0;4;0;2;1;0
Cimetidine;0000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000001000000000000001000000000000000000100000001100010000000000010000000000000000000000000001000000001000000000010000001000000000100000000000100000000000000100000100000000000000000100000010000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000001000000000000000001001100000000001000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000010100000100010000000100000000000000000000000001000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000;17;17;0.5973999999999998;69.59710000000001;88.88999999999999;252.11571551199998;6;3;5;4;0;7;0;1;0;0
Haloperidol;0010000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000100000000000000000000010000000000100000100000000000000000000000000000000000001000000000000000000000000000000001000000001000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000001000001000000000000000000010001000000000100000100100010000000000000000000000000000000000000000000000000001000000000000000000000000000000001000010000000000000001000000000000000000000000000000000000000000000000000000010000000000000000000000000101000000000000000000000000000010000000000000000001000000000000000000000100000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000001010000000010000000000000000000000000000001000000000100000000000000000000000000000000010000000001010000000000000000000000000000000000;26;28;4.425600000000004;100.98730000000005;40.54;375.140134876;3;1;6;3;0;5;0;3;2;0
Ritonavir;0000000010000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000100000100000000000100001000000100000000000000000000000100000001000000100001000001000000000000000100000011000000000000100000000000000000000000000000000000000000000101010000000000100010001010000000000000100000000000000100000000000000100101000000000000000010100000100000000000000000000000000000000000000000001000000010000000000000010001000001000000000000000000001100000001000000000000000000000000000000010001000000000000000000000000000000000000000000000001000000000000010000000010000000010000000000000000000000000000000000000100000000001001000000000000001000100000000000000000000010000000000000000101000000000000000000000000000000010000000000000000000000000000000000000000000010000000000100000000000000000010000000000000010000000000000000110000000000000000000000000001000000010000000000100000000001000000000000000000000010000000000100110000000000010010000000000000000000001000000001000000000000000000000000001000010;50;53;5.905200000000006;196.89689999999945;145.77999999999997;720.3127606359999;11;4;17;9;4;13;0;4;2;0
Levallorphan;0000100000000000000000000100000000000000000000000000000000000000000100000000000000010000100000000100000000000000000000000000000000000100000000000100100000000000000000000000001000000000000000000000000000000010000000001000000000010000000000000000000000000000000000000000000000000011000000000100000001000000000000000000100000000000010000000000001000000000000000101000000000000000000000000000000000000000001000000100000000000000000000000000000000010100000000000000010000010000000000000000000000000000000000001000000000000000000000000000000000000000100000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000100000000000001000000000000000000000000000000000000000010000000000010000100000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000001000000000000000000000000000000010000;22;25;3.6366000000000023;85.62180000000005;23.47;283.19361442;2;1;2;2;0;2;0;4;1;1
Tridihexethyl;0000100000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000010000000000000000000000100000100000000000000000000010000000000001000000000000000000000000000000000000000001000000010001000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000011000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001010000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000000100000001000000010000000000000000000000000000001000000000000000000000000000010100;23;24;4.721100000000004;98.28120000000008;20.23;318.27914119209;2;1;8;1;0;2;1;2;1;1
Nitazoxanide;0000001000000000000100000000000000000000000000000000000010000000001000000000010000001000000000000000000000000000001000000000000000100000000000000000000000000000000000000000001010000000010000000000000000000000000000001000000000000001000000000000000000000000000000000100001010000000000000000000000001000000000010000000101000000000100000000000000000001000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000001000000000000000100001000100000000000000000000000000000000110000001010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000101000000000000000000000000000000000101000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000100000000000;21;22;2.2289000000000003;74.47260000000003;111.43;307.026291388;8;1;4;7;1;9;0;2;1;0
Triflupromazine;0001000000000000000000000000000000000000000000000000000000000000000010000010010000000000100000001000000000100000000000010000000000000000100000100000100000000000000000000000001000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000001000000000000000001000000000000000000000010000000000100000000000000000100000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000001000000000000000000000000000000010001000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000010000000000000000000000000000000100010000000000000000010000001000000000000000000000000000000000100100000000000010000000000000000000000000000001000000000000000000000000000010000;24;26;5.259800000000005;92.18600000000005;6.48;352.122104268;2;0;4;3;0;6;0;3;2;0
Dextrothyroxine;0000001000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000100000000000000000100000000000000000000000001000000000000000000000001000010000000000001000000000000000000001000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000100000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000100000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000101001000000000000000000000000000100000000000000000000001000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000010000000110000000000000000000000000000000000000000000001000000001000000000000000000000010;24;25;4.5573000000000015;124.80599999999998;92.78000000000002;776.6866998319998;5;4;5;4;0;9;0;2;2;0
Acetyldigitoxin;0000101000000001000000000000000000000000000000000000000000010000000100000000000000000000000000001100000000000000000000000000001000100000000000000000000000000000000000000000001000000000000000000000000000000000000010001010000001000000000000000000000100000000000000000000010000000000000010000000000000000100000000000000000000001000100000001000010000000000000000000000000100000100000000000000000000000000000000000000001000000000000010000010000000000000000000000000010000001000010000000000000000000011000000101000000000000000000000000010000000100000000000000001000010000000001000100000001000000000000001000100000000010000000000000000000000000000000000000000000000000000001100000000000000000001000000000001000000000110000000000010000000000000001000000000000000010000000000000000010000100000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000001000000010000000000100000000010000001000000000000000001000000001000000110001000001000000000000000000001001000000000000100000000100000000000;61;68;3.818100000000003;200.7681999999992;188.89999999999998;806.445256792;14;4;8;14;0;14;0;8;0;4
Vancomycin;0000100000000010000101000000000000000000000000001000010000000000000000100000000000000000000000000100100000000010000000000000001000101000000010100000110010100001000000000000001001000000000000000001010110010000000000001000000001000000000001000000100000000000000000001000010000000010000110010000001001101110000100100000000000000000100000001000000111000000000000101000100100000100000000000000000000000000000000000000010001000000000000000000001010000101001000010010001000000000100100000000000000010000000100000000000000000000100000000001000000100000000001000000000010000110000010000000000000001000000000010000000000000000110010000100000000101000000100000000000001000000001100110000000000000000001000000000000100000100000000000010100000000000001010000000000000010000000000001000010000000100000000100000000001000000000001000000000000000000010000000000000000000000100100000010000000001000000100000000000100000000000010000000000000000000000001000000000100000000000000001000000000000000000100000001001000000000000000000000110000001010;101;110;0.10620000000001306;349.29170000000045;530.4899999999998;1447.4301996399995;33;21;13;25;7;35;0;12;5;0
Aminocaproic acid;0000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000100000100000000000000000000010000000000000000000000000000000000000000000000000000000000;9;8;0.5901000000000001;35.158199999999994;63.31999999999999;131.094628656;3;3;5;2;0;3;0;0;0;0
Dextromethorphan;0000100000000000000000000000000000000000000000000000000000000000000100000001000000010000100000000100000000000000000000000000000000000100000000000100100000000000000000000000001000000010000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000001010000000100000001000000010000000000100000000000100000000000000000000000000000101000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000010000000000000000000000000000000000000000001000000100000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000010000000000000000000010000000000000000100000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000010000000000000000000000000000100000000000000000000000000000000000000000000000000000001011000000000000000000000000000010000;21;24;3.3834000000000026;81.36900000000006;12.47;271.19361442;2;0;1;2;0;2;0;4;1;1
Cisplatin;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000;11;10;0.19530000000000025;20.080800000000007;52.04;296.93994458800006;2;4;0;2;0;5;0;0;0;0
Anisotropine methylbromide;0000100000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000001000000100000100000000000001000000000000000001000000000000000000000010000000000000000010000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000001000000000000000100000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000100000000000010001000000000000000000000100000000000000000000010000000000000000100000001000000000000000000000000000000010;21;21;0.5198000000000016;81.33840000000008;26.3;361.161641364;3;0;6;2;0;4;2;2;0;0
Albendazole;0000000000001000000000000000000000000000000000000100000000000010000000000000000000000000000000000000000010000000000000000000000000100000000100000000100000000000000000000000001000000010000000001000000000000000000010001000000000000101010000000000000000000000100000000000000000000000000000000100000001000010000000000000000000000000100000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000100000000000010100000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000100000000100100000000000000000000010001000000000100000010000000000000000000000000000000000000001000000000000000010010000000000000;18;19;3.2433000000000014;73.13640000000002;67.01;265.08849772;5;2;4;4;1;6;0;2;1;0
Trandolapril;0000100000000000000000000000000000100000000010000000000000000000000000000000000000000000100000000100000000000000000000000000000000100100000000000000000000000000000000000000001000000000000000000000000000000000000000011000000000000100000000000000000000000000000000000000000000000000000010010000010001000000000000000000000000000100100000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000001000000000001000000000000010000000000000000000000000001000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000100000000000000000100000000000000000010000000000000100000000000000000000000000000000000000000000000000000010000001000000000010000001000000010000000000001000000000000000000000000000000000001000010000000000000000000000000000000000000010000000000000000000001000001010000010000000000100000000000000000001000000000010000000000000000100000000000000010000000000001000000001000000001000000000001000000000000000010010;33;35;2.7733000000000017;116.41450000000006;95.93999999999998;430.24677218799997;7;2;9;5;1;7;0;3;1;1
Caspofungin;0000100000000000000000000010000000000000001011010001100000000000000100000000000000000001100000000100010000000000000000000000000100100000110000000000000000010000000000000000001000000000000000000010000000010001000000001000000000000000000000001000000000000100000000000000010000000010000010010000001001000000000000000000000000000000010000001001000100000000000010000000000000000100000000000000000000000000001000000001000000000000100100001100000000000100000000000000000000000000000000100001000000000000000000111000000000000010000000000001000000000100000000000000000000000001000000010000000000000010000100000000000000000000000000000000100000001010000000000000000000000000000100000000000000100010000000010000000000000100000000000010010001000011000011000100000000010000000010000000000000001000000000100000100000011000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000100000000110000000000000000000000000001000000000100000000000000000000000000100000000000100000001001000000000010000000010000100010;79;82;-3.3119000000000107;280.1883999999997;412.03000000000003;1092.643062116;25;18;23;18;7;25;0;4;1;0
Carteolol;0000000001000000000000000000000000010000010000000010000000000000010000000000010000000000000000000100000001000000000000000000000000000000000000000000000000000000000000000000001000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000100000000000000000000000000000000000010000000100000000000000000000000000010000000000000001001000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010100000000000000000000000000000000000100000100000000000000000000000010000100000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000010000000000000000000000100000000010001000000001000000000000001100000000100000000000000010000000000000000000000000001001000000000000000001000000000000010;21;22;1.6990999999999994;82.65020000000004;70.59;292.17869262799996;5;3;5;4;1;5;1;2;1;0
Bentiromide;0000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000000100000001000001000000000000000000000000000000000001000000000000001000000000000000000000000000000000000010000000010000000010000010001000000000000000000000000000000000000000000000000000010000000000000000000000100000000110000000000000000000000000000000000000000000000010000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000010000100000000000000000000000000000000000000000000010000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000010000000000000000000000000000000000000000000000100000000001001000000010000000000000000000000000111000000000000010000000000100000000000000000000000000000000000000000000000000010;30;32;3.0702000000000007;111.53800000000001;115.73000000000002;404.13722174;7;4;7;4;2;7;0;3;3;0
Alitretinoin;0000001000000000000000000000000000000000000000010000000000000000000000100000000000000000001100000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000100010000000000000000000000000000000000000000000100000001000000000000000000000001000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000100000000000100000000000000000000000000000001000000000001000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000010000000000000000000000000000010000000000000000000000000000001000010000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000001001010000000000000000000000000010000;22;22;5.602600000000005;93.76180000000005;37.3;300.208930136;2;1;5;1;0;2;0;1;0;0
Metolazone;0000100000000000000000000000000000000000000000001000000000000000010000000000000000000000100000000000000000000000000000000000010000000000000000001000100000000000000000000000001000000000000000100000000000000000000000000001010000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000100000010000000000000000000100000000000100000000100000000000000000000000000100000000000000000000000100000000000000010000000000000010000001001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000000000000100000000000000000000000011000000000100010100000000000000000000000000000000100100000000000010000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000000001000000000000000000000000000000010;24;26;2.714120000000001;93.89840000000001;92.5;365.06009005199996;6;3;2;4;1;8;1;3;2;0
