COMMON_NAME;Molecule (RDKit Mol) (Fingerprint) (Bin);Atom count;Bond count;SlogP;SMR;TPSA;ExactMW;NumLipinskiHBA;NumLipinskiHBD;NumRotatableBonds;NumHBA;NumAmideBonds;NumHeteroAtoms;NumUnspecifiedStereocenters;NumRings;NumAromaticCarbocycles;NumSaturatedCarbocycles
Pyridoxal;0000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000101000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000001000000000000000000000100100100000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000000000100000000000100000000000000000000000000000000000000001000001000000000000000000000000000000000;12;12;0.4004199999999999;41.94910000000002;70.42;167.058243148;4;2;2;4;0;4;0;1;0;0
Creatine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000001000000110000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000;9;8;-1.1037299999999988;32.179899999999996;90.41000000000001;131.069476528;5;4;2;2;0;5;0;0;0;0
Leucine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001010010000000000001000000000000000000001000000000100000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000010;9;8;0.4444;35.066199999999995;63.31999999999999;131.094628656;3;3;3;2;0;3;0;0;0;0
Tryptophan;0000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000100000000000000000000000000000000000001000001000000000000000000000001000010000000000001100000000000000000001000000000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000010000000100000000000000000000001000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000010000000000000000000000000001000000000000000000000000000100000000000000000000000000001000000000110000000000000010000000000000000000000000000000000000000000000000000000000000010;15;16;1.1222999999999999;57.613900000000015;79.11;204.089877624;4;4;3;2;0;4;0;2;1;0
Cysteine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000001000010000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000000010;7;6;-0.6719;29.464199999999998;63.31999999999999;121.019749464;3;3;2;3;0;4;0;0;0;0
Thiamine;0000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000001000000001000000001000000000000000000000001000000000000000000000000000000000000000000001000000000010010000000000000000000000000000000000000001000010000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000100000000010000010000000000000000000001010000100000000000000000000000000000000000000000000000001000000000000000000000100000000000001000000000000000010000000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000001001000001000000000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000110000000000000000000000000000000000100000000001000000100000000000000000000001000;18;19;0.6077399999999997;70.32420000000002;75.91;265.11175858409;5;3;4;5;0;6;0;2;0;0
Ergocalciferol;0000100000001000000000000000001000000000000001000000000000000000000000000000000000000000000000000100001000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000010001000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000010000001000000001000000000000000000000000000000000000000000000100000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000100000000100000001000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000101000001000000001000010000000000000000000010000000000000000010000000000000000000000000000000010000001010000000101000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000001100010000000000000000000000000000000000100000000000000000000000000000000010000000000000000000000000001101000000010000000000000000100010010;31;33;7.641000000000009;125.64180000000007;20.23;396.339216028;1;1;5;1;0;1;0;3;0;3
Dihomo-gamma-linolenic acid;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000100000000000000000010000000000000000000000000000000000000000000100000000000000000100000000000000000010000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000000000000100000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000100000000000000000000000000000000000000000000001000000000000000000000000000000000;22;21;6.440700000000007;96.13380000000005;37.3;306.255880328;2;1;15;1;0;2;0;0;0;0
Citrulline;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000001000000000000000000000000001000010000000000001000000000000000000001000000000000000000100000000000000000000000000010000000000000000000000000000001000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000010000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000100000000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000001000000000000000000000010;12;11;-1.1531999999999996;42.43129999999999;118.43999999999998;175.095691276;6;6;5;3;2;6;0;0;0;0
Threonine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000010000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010;8;7;-1.2209;27.291999999999994;83.55;119.058243148;4;4;2;3;0;4;0;0;0;0
NADH;0001100000000000000000000000000000000000000100000001010010000100000000000000000000000000100100000100000000000000000000000000001000100000000000000000000000000000100000000100001000000000000000000000000000010001010001001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000100101000000000000000001000000000000000100000100000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000100000000000000000000000000001000000000000000000010000000001001000000000000000000000010000000010000000000000000001010010100001000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000000000100001000000000000000000000000001000100010000000000000000000100000001000000101000000100000000000000000000000000000000100001000000100000000000000000000000000010000000100000000000000000000000100001000100000000000000000010000000000000000000000000000000000000000001000000000;44;48;-2.686399999999993;141.84659999999985;317.61999999999995;665.1247718680003;21;10;11;18;1;23;0;5;0;0
Folic acid;0000000000001000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000011000001000000000001000000000010000000000001000000000000000000000000000000000000000000000000000000000000000000010010000000001010010000000100000000000010010000000000000000000000010000000000000001000000100000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001000000000000000000000000000010000000100000000000000001000000000000000000000000000000000000000000000000000010000100000000000000001000000000000000000100100000000011000000000000000010000100000000000010000000010000000000001000000100000000000000000000010000000000000000000000000000100000001000001000000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000001000000000000100000100000000001000000000000000000000000001001000000101000000000000000100000000000000000000000000000000000000000000000000000000000010;32;34;-0.04479999999999862;111.89460000000004;213.28;441.139681328;13;7;9;9;1;13;0;3;1;0
Icosapent;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000100000000000000000100000000000000000100000000000000000010000000000000000000000000000000000000000000100010000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000000100000100000000000000000000000000000000000000000000001000000000000000000000000000000000;22;21;5.9927000000000055;95.94580000000005;37.3;302.2245802;2;1;13;1;0;2;0;0;0;0
Alanine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010;6;5;-0.5817999999999999;21.2852;63.31999999999999;89.047678464;3;3;1;2;0;3;0;0;0;0
Valine;0100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000001000000000000000000000000000000000000100000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000010;8;7;0.054300000000000015;30.44919999999999;63.31999999999999;117.078978592;3;3;2;2;0;3;0;0;0;0
Vitamin A;0000001000000000000000000000000000000000000000000000000000000000000000100000000000000000001100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000100010000000000000000000000000000000000000000000000000001000000000000000000000001000000000000000100000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000010000000000010000000000000000010000000000000000000000000000001000010000000010000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000000000001000000000000000000000000001000000000000000000000000000000100000000000000000000000010000000000100000001001010000000000000000000000000010000;21;21;5.510300000000006;93.21180000000004;20.23;286.22966558;1;1;5;1;0;1;0;1;0;0
Vitamin E;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000010000000000000000000100000000000010000000000000001000000000001000000000000000000000000000000100000000100000000000001110000000000000000000000001000000000000100100000000000000000000000001000000000000000100000000000000000000000000000001000000000000000000000000100000000000000000000100000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000010001000001010000000000000100000000000000000000000000000000010000000000000000000000000000000100000000000000000000000100000001000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000001001000000000000000000000000000000010;31;32;8.840260000000004;134.3908;29.46;430.38108084;2;1;12;2;0;2;0;2;1;0
Pyridoxine;0000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000001000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000001000000000000000000000100000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000001000000000000000000000001000000000000000000010000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000100000000000100000000000000000000000000000100000000000000001000000000000000000000000000000000;12;12;0.08022000000000001;42.484400000000015;73.58000000000001;169.073893212;4;3;2;4;0;4;0;1;0;0
Lipoic acid;0000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000001100000100000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000001000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000100100000000000000000001001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000;12;12;2.785100000000001;54.55780000000003;37.3;206.043521688;2;1;5;3;0;4;0;1;0;0
Isoleucine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000001010000000000000000000000100000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000010;9;8;0.4443999999999997;35.066199999999995;63.31999999999999;131.094628656;3;3;3;2;0;3;0;0;0;0
Aspartame;0000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000100000001000000010000000000000001000000000000000001000000000000000000001000000000000000000000000000000000000000000000000010000010001000000000000100000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001000000001000000000100000000001000000000000000000000000000000000000110000000010000010000000001000000000001000000001000000000000000000000000000000010;21;21;-0.3110999999999997;74.32090000000004;118.71999999999998;294.121571676;7;4;7;5;1;7;0;1;1;0
Cholecalciferol;0000100000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000000000000000000100100000000000000000000000000000000000010000000000000100000000000010000000000010001000000000000000000000010000000000000000000000000000001000000000000010000000000000000000000001000000000000000000010000000000000001000000001000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000010000000000000000100000001000000001000000000000000000000000000000000000010000000000100000000000000000000000000000000000000100000000000101000001000000001000000000000000000000000010000000000000000010000000000000000000000000000000010000001010000000101000000000000000000000000100000000000000000000000000000000000000000000000000000000000100000001100010000000000000000000000000000000000100000000000000000100000000000000000000000000000000000000000001101000000000000000000000000100010010;30;32;7.619000000000009;121.18880000000006;20.23;384.339216028;1;1;6;1;0;1;0;3;0;3
Menadione;0000000000000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000010000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000000000000000001000000000000000000100000000100000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000010000000000000000000000000000001000000000000000000000000000000010;13;14;2.0119;48.86000000000002;34.14;172.052429496;2;0;0;2;0;2;0;2;1;0
ATP;0001100000000000000000000000100000000000000100000000000000000100000000000000000000000000100100000000000000000000000000000000001000000000000000000000000000000000100000000100001000000000000000000000000000010000010001001000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000001000000010000100100000000000000000001000000000000000100000100000000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000100000000000000000000000000001000000000000000000000000000001001000000000000000000000010000000010000000000000000001010000100000000000000000000000000000000000000000100000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000100000000000000101000000000000000000000000000000000000000100001000000000000000000000000000000000010000000000000000000000000000000100001000100000000000000000010000000000000000000000000000000000000000001000000000;35;37;-1.6289999999999987;95.47569999999999;279.13;506.99574546199983;18;8;8;14;0;21;2;3;0;0
Proline;0000100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000000000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000;8;8;-0.1770000000000001;28.660499999999992;49.33;115.063328528;3;2;1;2;0;3;0;1;0;0
Adenine;0000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000001000000000000000000000000000100000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000000100000000000000001000000000000000000000000000000000000000000000000000001010000100000000000000000000000000000000000000000000000011000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000;10;11;-0.0648999999999999;36.0961;80.48;135.05449516000002;5;3;0;4;0;5;0;2;0;0
Asparagine;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000000001000010000000000001000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000010;9;8;-1.7263;29.4226;106.41;132.053492116;5;5;3;3;1;5;0;0;0;0
Pravastatin;0000100011000000000100000000000000001000000000001010000000000000000000000000000000000000000000000100000001000000000000000000000000110000000000000000000000000000000000000000001000000000000000010000000000000000000000001000000001000000000000000000000000000000010000000000000000000000000010010000000000000100000000100000000000000010100000000000000100100000000000000000000000100100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000100010000000000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000100000000000000000000000000000100100000000000000000000000000000000000000000000000000000001000001010000001011000000000000010100000000000000000000000000000000100000100000001000000000001000000000000000000000000000000000000010000000000000000000001000000000000000000000000000001000000000000001000000000000001000000100000000000000000000100000000000000000000000011000000000000000000000000000000010;31;32;2.4404000000000003;111.44320000000006;124.28999999999999;424.246103492;7;4;10;6;0;7;0;2;0;0
Fluvoxamine;0000000000000000001000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000001000000010000000000000000000000001000000101000000000000000000000000000000000010000000000000000000010000000000000000100000001100000000001000000000000000000100000000000000000000010000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000101010000000000000000000000100000000001000000000100000000000000010000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000001000000010000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000001000000000000100000000000000000000100000000000000000000000000000000000000000000001000000000000000000010000000000000;22;22;3.201500000000002;78.71440000000004;56.84;318.155512572;4;2;9;4;0;7;0;1;1;0
Valsartan;0000000000000000000000000000000000000001001100000000000000000000000000000000000000000000000000000100010000000000000000000000001100100000100000100000001000000000000000000000001010000000001000000000000000010000000000001000000000000100000000000000000000000000000000000000000000100000000000000000010001000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000010000100000000000000000000001000000000000000000000000000001000000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001010000000000000000000000100000000001000000000000000010000100010000000000000001000000000000000000000000010000000000000001000000000010000000000000000000000000100000000000000000000000000000000001000000010000000000000000000000000000000000000010000000000000000000000000000000000100010000000000001000000000000000000000010000000001000000000100000000000000010000000001000000000000000000001000000000000000000000000000000010;32;34;4.161700000000002;121.38650000000003;112.07000000000001;435.227039788;8;2;10;5;1;8;0;3;2;0
Ramipril;0000100000000000000000000000000000100000000010000000000000000000000000000000000000000000100000000100000000000000000000000000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000011000000000000100000000000000000000000000000000000000000000000000000010010000010001000000000000000000000000000100100000000000000000000000000000100000000000000100000000000000000000000000000000000000000000000000000000000000001000000000001000000000000010000000000000000000000000001000000000000000000000000000000100000000000000000000000100000000000000000000000000000000000000000000000100000000000000000000100000000000000000100000000000000000010000000000000100000000000000000000000000000000000000000000000000000010000001000000000010000001000000010000000000001000000000000000000000000000000000001000010000000000000000000000000000000000000010000000000000000000001000001010000010000000000100000000000000000001000000000010000000000000000100000000000000010000000000001000000001001000001000000000001000000000000000010010;32;34;2.3832000000000004;111.79750000000008;95.94;416.23112212399985;7;2;9;5;1;7;0;3;1;1
Masoprocol;0000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000100000000000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000010001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000010000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000001000000000000000000000000000000010;22;23;3.5664000000000016;85.27920000000006;80.92;302.151809184;4;4;5;4;0;4;0;2;2;0
Flunisolide;0000100000000010000000000010000010000000000000000010000010000001000000000000000000000010000000000100000000000100010000110000000000100000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000011000010000000000100000000000000001000000000000000000000000000000000000000000000010010000000000000000000000010010000000000010000000110000100000000010000000000000000010000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000000000100000000001000000000000000000000000000000000000000000000000000010000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000010000001000000000010000000001000000100000000001000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000001000000000001000100000000000000000000000000000000010000000001001100000000000000100000000000000000;35;39;2.2747;108.52860000000007;93.06000000000002;434.2104669319999;6;2;2;6;0;7;0;5;0;3
Baclofen;0000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000000000001000000000000000000010000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000000000000000010000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000001000000000000100000000000000000000000100000000000000000000000000000000010000000000000000000000000000000000000000000010;14;14;1.857;55.50020000000002;63.31999999999999;213.055656304;3;3;4;2;0;4;1;1;1;0
