COMMON_NAME,Molecule (RDKit Mol) (Fingerprint) (Bin),Atom count,Bond count,SlogP,SMR,TPSA,ExactMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,NumHBA,NumAmideBonds,NumHeteroAtoms,NumUnspecifiedStereocenters,NumRings,NumAromaticCarbocycles,NumSaturatedCarbocycles
Cefotiam,0000100000000000000000000100000000000000000000000000000000000000000000000000000000000001100000001100000000000000000000000000010000100100000001100000000100000000000010000000001000000000000000001000000000000100000000001000000000000000000000000000000001000000000001001000001000001000000000000000000000010001000000000000000000000100001000000000000000001000000000010000010000010100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000001000000000000000000000000000000000000000000100000000000000010000000000010100000000000001000000000000000000000010000000000000001000000000000000000000000000101000000001000000000000000000000100000000000000100000000000100010000000000100000000000000000000000000000000000000000000000000000010101000000000000001000000110001000000000000000000000000000000000000000001000000000000000000000000000100000001001000000110000000000100000010000100000000001000000000000000100000000100000000000000000010000000000000000000101000001000000000000000000000000000100000,35,38,-0.6531999999999971,127.00990000000004,172.46,525.103513216,13,4,10,13,2,16,0,4,0,0
Pregabalin,0000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000001000000000000000000000000000000000000000000000000000000000000010000000000000001000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000100000000000001000000000000000000100000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000010,11,10,1.0820999999999996,44.25220000000001,63.31999999999999,159.125928784,3,3,5,2,0,3,0,0,0,0
Temazepam,0000100000000000000000000000000000001000000000000000001000000000000000000000000000100000100000000000000000000000000000000000000000001000000000000000100000000000000000000000001000001000000000000000000000000001000000001000000000000000000000000000000000000000000000000000000000000000000000010000000001010000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000001000000000000001000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000100000000001000000000000000000000100010000000000000000000000000100000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000001000000000000000010000000000000000000000010000000001000000000000000000000000000010000000000000010000000000000010000000000000000000000000000000000010000010000000000000000000000000000001000000000000000000000000010100000,21,23,2.472200000000001,82.94980000000002,52.9,300.066555336,4,1,1,3,1,5,1,3,2,0
Methyclothiazide,0000100000000000000000000000000001000000000000000100000000000000010000000000000000000000100000000001000000000000000000000000000000000000000000000000100000000000000000000000001000000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000010000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000010000000000000010000000000000010000001000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000000000000100000000000000001000000000000000000000000000000000000000000100000000000000000000000001000000000100010100000000000000000000000000000000000000000000000010000000000000000100000000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000001000000000000000000000000010000000000000100000000000000001000010100100000010000000000000000000000000000000000000001000000000000000000000000000000000,20,21,0.5983,75.90470000000002,109.57,358.956803192,7,3,2,5,0,11,1,2,1,0
Aminosalicylic acid,0000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000100000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000001000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000100000000000000000000000,11,11,0.6725999999999999,39.47850000000001,83.55,153.042593084,4,4,1,3,0,4,0,1,1,0
Reboxetine,0000100000000000000000000000000000000000000000000000000000000000000000000110010001000000000000000100001000000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000100000000010000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000100000010000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000010000000000000000000000000000100000000000000000000000000000000000000000100100000000000001000100000000000000000100100010000000000000000000000000100000000000000100000000000000000000000000000000000100000000001000000000100000000000000000010000000000000000000000000001000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000010000000000000000000000000000001000000000000000000000000000000010,24,26,3.1938000000000013,90.03170000000006,39.72,313.167793596,4,1,6,4,0,4,0,3,2,0
Milrinone,0000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001000000100010000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000001100010000000000000000000000100000100000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000001000000010000001000000000000000000000000001000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000000011000100010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000010000000000000000000000000000000000000000000000010000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000,16,17,1.6169999999999998,59.74570000000002,69.53999999999999,211.074561908,4,1,1,3,0,4,0,2,0,0
Pipobroman,0000000000000010000000000001000000000010000000000000000000000000000000000000000000000000100000000100000000000000000000010000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000,16,16,1.2271999999999998,69.98200000000003,40.620000000000005,353.957851952,4,0,4,2,2,6,0,1,0,0
Butabarbital,0000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000001000000000000101000000000000000001000000000010000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000001001000000000000000000000000000000010,15,15,0.7948999999999999,53.86040000000002,75.27,212.11609237199997,5,2,3,3,4,5,1,1,0,0
Nevirapine,0000100000000000000000000000000000000001000000000000000000000000000000000000000000000000100000000100000000000000000000000000010000000000010000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000010000000000000000000000100000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000100000000000010001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000001000000010000000000000000000101000000000000000000000001000000000000000000000001000000000010000000000100010000000000000100001000000000100000000100000000000010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000001001000000000100010000000000000000000,20,23,2.6512200000000004,76.32520000000002,58.120000000000005,266.116761068,5,1,1,4,1,5,0,4,0,1
Oxiconazole,0000000000000000000000000000000000000000010000000000000010100000000000000000000000000000100100000000000000000000000000000000000000000000000000000000100000000000000000000000001000001100000000100000000000000001000000001000000000000000100000000000000000000000000000000000000010000010000000000000000001100000001000000000000000000000100000000000000000000000000000000000101000000000000000000000000001000000000000000000000100000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000010000000100010000000000000000000000000000000000000000000000001000000000001000000000100000010000000000000000000000010000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000100100000000010000000000000000000000000000000000000000100000000000000000000000000,26,28,6.117800000000004,106.47699999999999,39.41,426.981272756,4,0,6,4,0,8,0,3,2,0
Alclometasone,0001100000000010000001000010000000000000000000000010100010000000000000000000000000000001000000000100000000000100000000000000000000100000001000000000000000000000100000000100001000000000000000000000000000000100000000001000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000100000000100000000010000000000000000000000000000000000000000000000000001001000000000000000000000000000000000000010000001000000010000000000001000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000100000000000000000000000000000000000000000000000101000000000000000000000000000000000000000100000000000000000000000000001000000000000000010000000000000010010000000001000000101000000001000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000001000101000000000001000000000000000000000000000001001000000000000000000000000000000000,31,34,2.020900000000001,104.61940000000004,94.83,408.17035170799994,5,3,2,5,0,6,0,4,0,3
Butalbital,0000000000000000000000000000000000000000000000000000000000000000000000000100000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000100000000000000000010000000000000000000000000000000000000000000100000000000000000000000100001000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100001000000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000000000010000000000100000000000000000000000000000010000000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000001001000000000000000000000000000000010,16,16,0.9610000000000001,58.383400000000016,75.27,224.11609237199997,5,2,4,3,4,5,0,1,0,0
Cladribine,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100101000100000000000000000000000000001100000000000000000000000000000000000000000000001000000000000000001000000000000000000000001000000000001000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000000000100001000000000000100100000000000000000000000000000000000000000000010000000010000000000000000000000010000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010001010000100000000010000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000010000000000000000000000000000000000000000000010000000000000000000000010001000000100000000001000000000000000000000000000100000000100000000000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000001000010000,19,21,-0.29739999999999966,66.36500000000002,119.30999999999999,285.062866924,8,4,2,8,0,9,0,3,0,0
Ranolazine,0000000001000000000000000000000000000000000000001000000000000000000000000000010000000000100000000100000000000000000000000000010100100000000000000000000000000000000000000000001000000010000000000000000000000000000000001000000000000001000000000000000000000000100000000000000000000000000000000000000001000000000000000000100000000100100000000000000000000000000000000000010000000100000000000000000000000000000000000000000000001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000100001000000000000000000000000000100000000000000001000000000000000000000000100001000000000000010000000000100000000000000000000000000100000000000000000000000000000000000000001000000000010000000000000000100000000001000000000000000000000100000000000000000000000000000000000000000000000000010000000000000000000000000000000000100000000000100000000010000000000000000000000000000000000000100000100000000010000000000010000000000100000001000000000000000001000000000000010,31,33,2.30804,121.92150000000004,74.27000000000001,427.247106536,7,2,9,6,1,7,1,3,2,0
Mesalazine,0000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000100001000000000000100000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000010000000000000000010000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000,11,11,0.6725999999999999,39.47850000000001,83.55,153.042593084,4,4,1,3,0,4,0,1,1,0
Benzatropine,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000100000000000000000100000100000000010000010000000000000000000000000000000000001000000000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000100100000000000000000000000000000000000010000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000010100000000000000000000000000000000001000000000000000000010000000000000000000000000000001000000100000000000000000000000010,26,29,4.417800000000004,93.40700000000007,12.47,307.19361442,2,0,4,2,0,2,0,4,2,0
Ziprasidone,0000000000000000000000000000000000000000000000000000000100100000010000000000000000010000100000000100000000000000000000000000000000000000001000000000100000000000000000000000001000000000000000000000000000000000000001000000010000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000100001000000000000000100000100100000000000000000000000001010000000000000000000000000000000000000100000000000000000000001000000000101000000001000000000000000000000000010000000000000000000000000000010000010000100000000000100101001000010000000000000000000000000000000000000000100000000000001000000000000001000000000001000000000100000000000000000000001000000010000000000100000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000001100000100000000000000000000000000000000000010000000000000000000000000000000000000000000010000000110000000000000000000000000000001000000000100000100000000010000000000000000000000000001000000000000000000000000000000000000,28,32,3.809000000000003,115.76270000000004,48.470000000000006,412.112459972,5,1,4,5,1,7,0,5,2,0
Methysergide,0000100000000000000000000000000000100001000000000000000001001001000000000000010000000000100000000100000001000000100000000000000000100000000000000000000000000000000000000000001000000000001010000000000000000000000000001000000000000000000000000000100000000000000000000000000000000000010010000000000001000000000100000000000000000000000000100000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000010000000000000000000000001000100000000000000000100000000000000000000000000000000000100010000000000000000000000000001000000000110000000000000000000000010000100010000000000000000000000000000000000000000000000000000000001000001000000000000000000000000001000000000000000000000000000001000000001000000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000100000010001000000000000000000100000000000000000100000000000000010000000000000000001000000000001000000000000000001000000000000010,27,30,1.9350999999999992,103.81550000000006,57.5,353.210327104,5,2,4,4,1,5,1,4,1,0
Cabergoline,0000100000000000000000000100000000000000010000000101100000000011000000000000010000010000100000001100000000000010000000000000000000100000100000100000000000000000000000001000001000000000000000000000000000000010000000001100000000010000000000000000000000100000000000101000000000000000000010000010000001000000000000000000000001000000011000000000000000000000000000100000000000010100000000000000000000000001001000000000000000000001000000000000000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000100000000000000000000000100000000000010000000000000000000000000000000000000000010000000000000000000000000000100000000000000100100000000001000000000000000001000000000000000000000000000001000000000000000000000000110000000000000000000000000000000000001000000000000000000100000000000000100010000000000000000000000000000000000000000000000000000010000000000100100000100000100000000000000000000001000000000101000000000000010000000000000000000000000000001000000000000000001000000000101000,35,38,3.193900000000001,132.36540000000002,71.67999999999999,451.29472542400003,7,2,8,4,3,7,0,4,1,0
Idoxuridine,0000100000000000000000000000000000000000000000000000000000000000000000000000100000000000100000000100000000000000000000000000001100000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000001000000000000000001000000000000000000100000001000000000100000000000000000010000000000000000000000000000000000000000001000000000000000010000100000100000000000000000000000000000000000000010000100010000000000000000001000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000100000000000000000010000010000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000010000000010000000000000000000000000001000000100000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000010000,17,18,-1.2181000000000002,65.6593,104.55000000000001,353.97126945200006,7,3,2,6,0,8,0,2,0,0
Dapsone,0000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,17,18,1.6837999999999995,67.16060000000002,86.17999999999999,248.061948624,4,4,2,4,0,5,0,2,2,0
Terconazole,0000101000000000001000000000000000000000000000000000000000000000000100000000000000000000101100000100000010000001000000000000100000000000000000000000100000000000000000000000001001000000000000000000100000000001000000000000001000010000000000000000000000000000010000000000000000101000000000000000000001000000010000000000000000000000100000001000000000100000000000000000100100001000000000000000000000000000000000000000000000001000000000000000000000001000000000000000001000000000000100000000000001000000000000000000000000000000000000000000001000010000000000000000000000000001000000000000000000000000000100000000000000000000100000001000000000000000001001000000000011000000000100000000000000000000000000000000010000000000000000000000000000000000000010000000000000000000000000000000000000000010000000100000000000000001000000000000000000000000000000100000000000000000001000000010000010000000000000000000000000000000000000010000000001000000000000000001000100010001000000000000000000000000010010000011001000000000000000000000000000000011,36,40,4.462700000000003,139.84599999999986,64.88000000000001,531.180395212,8,0,8,8,0,10,0,5,2,0
Phenytoin,0000000000000000000000000000000000010000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000101000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000010100000000000000000000000000000000000000000001000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000100000000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000010000000000000000000000000001000000000000000000000000000000000000,19,21,1.7695999999999998,70.33840000000002,58.2,252.089877624,4,2,2,2,3,4,0,3,2,0
Medrysone,0000101000000010000000000000000000000000000000000000000000000100000000000000000000000000000000000100000000000000000000000000001000100000000000000000000000000000000100000000001000000010000010000000000000000000000000001000000001000000000000000010000000000100000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000000000000000000000100000000000000000000000000010000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000000000000001000100000000000000000000000000000000000100000000000001000000000001000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000010000000000000000100000000000010000000000000001000001000000000010000000000000000010000000100000000100000000000000000000000000000000001000000000000000000000000000000000000000010000000000000000001000000000000000001000000000000011000000000000000010001000000000000000000000000000000000000000000000001001000000100000000000000000000000000,28,31,3.9403000000000032,96.81780000000006,54.37,344.23514488399996,3,1,1,3,0,3,0,4,0,3
Doxycycline,0000100000000010101000000000000000000000000000010000000000000000010000000000000000000000000000000000000000000000000100000000000000100000000000100000000000000000000000000000001000000100000000100010000100000000000000101000000000000000000000000000000000000000000100000000000000000000000000010000000001001000000000000000010000000000000000000000000000000010000000000000010000000100000000000000000000000000000000000000000001000000000000000000000010000100000000000000000001000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000010000000000100001000000001000010000000001000000000000000000000000000000000000000000000000000100000000000000100000000000000000000000000000000000000100100001000001000000000000000001000000000000100000000000000000010000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000110000000010000000000010000000000000000000000000000000000000000000000000000010000000000000000000000000001001000000000000000001000000000001000,34,37,-0.3475999999999986,109.77490000000002,181.61999999999998,444.1532657279999,10,7,2,9,1,10,0,4,1,0
Diethylstilbestrol,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000001000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000010000000010000000000000000001000000000000000000000000000000000000010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000001000010000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000001000000000000000000000000000000000,20,21,4.828600000000004,83.60960000000003,40.46,268.14632988,2,2,4,2,0,2,0,2,2,0
Lymecycline,0000100000000000101110000000000000000000000000000000100000000000000100000000000000000000000000000100000000000000000000000000000000100000100000100000010000000000000000000000001000000000000000000010001100010000000000001000000010000000000001000000000000001000100100000000000000000000000010000000000001001000000000000000000000000000000000000001000000000010000010000000010000000100000000000000000000010000000000000000100001000000000010010000000010000100000000000000000001000000000000000000000000000000000000001100000000000000000000000000000001000000000000000000000100000000000100001000000000010001000000001000000000010010000010000000000000100000000000000000100000000000000100000000000000000000000000000000000000100100000000000000000010000000000000000000000100010000000010000010010000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000001000000010000000010100000100000000000000000000000000000000000000000100000000000100010000000000000000000000000001001000000000000000001000000000000010,45,48,-0.45419999999999655,150.82109999999992,242.98,602.258793416,14,10,10,12,1,14,0,4,1,0
Clotrimazole,0000000000000000000000000000001000000000000000000100000000000000000000000000000000000000100100000000000000001000000000000000000000000000000000000000000000000000000000000000001000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000100000000000001000000000100001000000000000000000000000000000000000000000000000001000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000010000000000100000000000000000000000001000100000000001001000000101000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000001000000000000000000001000000000000000100000000000010000000000000000000000000000000000000000010000000000000100000000,25,28,5.376700000000004,101.84300000000002,17.82,344.108026224,2,0,4,2,0,3,0,4,3,0
Calcium acetate,0000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000,9,6,-2.8683999999999985,27.115999999999993,80.25999999999999,157.98919965200002,4,0,0,4,0,5,0,0,0,0
Sulfanilamide,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000001000000000000000100000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000010000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000100000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11,11,-0.0838000000000001,42.22760000000001,86.17999999999999,172.030648496,4,4,1,3,0,5,0,1,1,0
Cycloserine,0000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000001000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000001000000100000000000000000000000000000000000000000000000000000000000000000000000010000000000,7,7,-1.6249000000000002,22.070100000000004,64.35,102.042927432,4,3,0,3,1,4,0,1,0,0
Anagrelide,0000000000001000000000000000000000000000000000000000000000000000000000000000000000000000100000001100010000000000100000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000001001000100000000100000000000000000000000000000001000000000000000000000000010000000000000000000000000000001000000000100001000000001000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000100000001000000010000000000000000100000000000000000000000100001000000000001000010000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000,16,18,1.9263000000000001,62.10970000000002,44.7,254.996617204,4,1,0,3,1,6,0,3,1,0
Carmustine,0000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000001000000000000000000000000000000000100000000000100000000000000000000000000000000000000000000000000000100000000000100000001000000000000000000000000000000000000001000000000000000000000000000000000000000000100000000000000000000000000000000000000010000000000000000010000000100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000001000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000001000000000000000000000000000000000000100000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000010000,12,11,1.1570000000000003,47.339700000000015,61.77,213.007181888,5,1,5,3,2,7,0,0,0,0
